country_code,sector,year,question_code,question_text_2023,response,response_score
KOR,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
LVA,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",parliament/congress/committee upon proposal of the regulator,3
LTU,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
LUX,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
MEX,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",parliament/congress/committee upon proposal of the regulator,3
NLD,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",governmental/ministerial body upon proposal of the regulator,2
NZL,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
NOR,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
POL,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
PRT,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
SVK,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
SVN,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",parliament/congress/committee upon proposal of the regulator,3
ESP,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
SWE,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",governmental/ministerial body,0
CHE,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",governmental/ministerial body upon proposal of the regulator,2
TUR,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
GBR,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",parliament/congress/committee upon proposal of the regulator,3
BRA,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
BRA2,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
BGR,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",governmental/ministerial body upon proposal of the regulator,2
CYP,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
HRV,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",governmental/ministerial body upon proposal of the regulator,2
MLT,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
PER,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",governmental/ministerial body upon proposal of the regulator,2
ROU,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
ZAF,Energy,2018,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",governmental/ministerial body upon proposal of the regulator,2
AUT,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
AUS,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
BEL,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",parliament/congress/committee upon proposal of the regulator,3
CAN,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
CHL,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
COL,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
CRI,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
CZE,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",governmental/ministerial body,0
DNK,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
EST,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
FIN,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",governmental/ministerial body,0
FRA,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
DEU,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
GRC,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
HUN,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",parliament/congress/committee upon proposal of the regulator,3
ISL,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",parliament/congress/committee upon proposal of the regulator,3
IRL,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
ISR,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
ITA,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
JPN,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
KOR,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
LVA,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",parliament/congress/committee upon proposal of the regulator,3
LTU,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",parliament/congress/committee upon proposal of the regulator,3
LUX,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
MEX,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",parliament/congress/committee upon proposal of the regulator,3
NLD,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",governmental/ministerial body upon proposal of the regulator,2
NZL,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
NOR,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
POL,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
PRT,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
SVK,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
SVN,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",parliament/congress/committee upon proposal of the regulator,3
ESP,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",n/a,6
SWE,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",governmental/ministerial body,0
CHE,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",governmental/ministerial body upon proposal of the regulator,2
TUR,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
GBR,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",parliament/congress/committee upon proposal of the regulator,3
BRA,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
BRA2,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
BGR,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",governmental/ministerial body upon proposal of the regulator,2
CYP,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
HRV,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",governmental/ministerial body upon proposal of the regulator,2
MLT,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",regulator within criteria set in legislation,6
PER,Energy,2023,Q1b.a.24,"If the regulator is financed in total or in part through fees paid by the regulated sector, who sets the level of the fees?",governmental/ministerial body upon proposal of the regulator,2
